conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotion,gen_emotional_polarity,gen_self_disclosure,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
156,39,Person 2,I dropped it when i was 17,"('sd',)",1.074025393,1.947507739,1.449950099,2.829195261,1.625147835,sd,"I remember when I was 17, I accidentally dropped it.","('sd',)",1.859068274,,1.395513415,,sv,3,0.785042881,-0.054436684,0.904346509,7,10,24.51294518,fact,opinion
156,40,Person 1,"thats great, im proud of you. well i dont want to hold you up too long, im probally talking your ear off. hopefully we will get to chat another time in future. goodbye","('fc',)",1.189270258,2.445264578,0.473031729,2.115044355,1.625147835,fc,"That's wonderful, I'm genuinely proud of you. I wouldn't want to keep you for too long, as I might be talking a bit too much. Hopefully, we'll have the chance to chat again in the future. Farewell!","('fc',)",1.265488267,,0.385001272,,fc,4,0.076218009,-0.088030457,0.927257875,33,37,12.32866287,forward,forward
156,41,Person 2,No buddy..lets talk some more. You aint going anywhere...,(),0.999985814,2.11919713,1.129367948,1.67537117,1.625147835,none,"My friend, let's continue our conversation. You don't have to leave just yet.","('fc',)",0.938312769,,0.71142298,,fc,4,-0.061673045,-0.417944968,0.870735043,9,13,15.02028465,others,forward
156,42,Person 1,sure ok,"('b',)",0.941641152,1.365519881,0.926859736,1.16899991,1.625147835,b,"Of course, I understand.","('ba',)",1.998630404,,0.989670098,,ba,2,1.056989252,0.062810362,0.793573658,2,4,13.98095131,backward,backward
156,43,Person 2,lol..bye,"('fc',)",0.503352642,1.347769022,0.830946565,1.007425904,1.625147835,fc,"I understand, take care and goodbye! ・・・・","('fc',)",0.750938594,,0.531731248,,fc,6,0.247585952,-0.299215317,0.789957844,1,7,113.4895096,forward,forward
156,44,Person 1,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.625147835,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.28479594,-0.32234025,0.792264652,1,1,39.80009842,forward,others
342,0,Person 1,the kenyans don't want more people in their country,"('sv',)",2.466935873,2.200222731,1.896425128,2.092551708,1.626424343,sv,The Kenyan people are expressing a preference for limiting the number of individuals entering their country.,"('sd',)",2.651693821,,1.036109328,,sd,7,0.184757948,-0.8603158,0.867699108,9,16,53.28587341,opinion,fact
342,1,Person 2,what did you think about kenya deporting that official,(),0.967416584,1.248294592,1.197284698,1.07529366,1.626424343,none,How do you feel about Kenya's decision to deport that official?,"('qo',)",1.774034023,,1.187732577,,qo,2,0.806617439,-0.009552121,0.897138376,9,11,40.87344742,others,question
342,2,Person 1,I think it was a good decision,"('sv',)",2.314029932,1.979602814,0.263661563,1.973879695,1.626424343,sv,I believe that the choice made was a considerate and thoughtful one.,"('sv',)",2.303552151,,0.402965277,,sv,5,-0.010477781,0.139303714,0.843028267,7,12,30.61609077,opinion,opinion
342,3,Person 2,why do you think it was a good decision,"('sv',)",1.240789175,1.285827756,0.624696732,1.17564106,1.626424343,sv,What might have led you to believe that it was a good decision?,"('qw',)",1.610888958,,0.727699161,,qw,4,0.370099783,0.103002429,0.879661848,9,13,13.52090645,opinion,question
342,4,Person 1,I think kenya should focus on kenyans like all countries should focus on their own,"('sv',)",1.784101605,1.612116337,0.90623039,1.952045679,1.626424343,sv,"I believe it would be beneficial for Kenya, as well as for all countries, to prioritize the well-being and needs of their own citizens.","('sv',)",2.705578089,,0.478263229,,sv,9,0.921476484,-0.427967161,0.8768354,15,24,15.75178909,opinion,opinion
342,5,Person 2,"but they have 1,000 troops in Sudan so they are not focusing on their own","('sd',)",2.179657698,1.795452952,1.667672992,1.702118874,1.626424343,sd,"However, with 1,000 troops stationed in Sudan, their attention may not be entirely concentrated on their own nation.","('sd',)",2.270367861,,1.232263803,,sv,3,0.090710163,-0.435409189,0.929801022,15,18,26.14779472,fact,opinion
342,6,Person 1,I know pretty dumb,"('sd',)",1.898079395,2.917948723,1.896711826,2.184261322,1.626424343,sd,I understand that it may not be the most intelligent idea.,"('sd',)",2.098884106,,1.323519111,,sv,7,0.200804711,-0.573192715,0.761784458,4,11,22.73461151,fact,opinion
342,7,Person 2,and they basically deported that opposition member to his death seeing as he was part of the group trying to remove the government,"('sd',)",3.009655237,3.260606527,2.044634581,2.286078691,1.626424343,sd,"The opposition member, who was part of a group striving for governmental change, was tragically deported, ultimately leading to his untimely demise.","('sv',)",3.080497026,,1.415632486,,sv,-1,0.070841789,-0.629002095,0.90445685,23,22,46.59449387,fact,opinion
342,8,Person 1,good one less african,"('sv',)",1.939745784,1.941964149,0.862836182,2.068576097,1.626424343,sv,"Great, one fewer African",(),2.315527678,,0.692737639,,none,0,0.375781894,-0.170098543,0.915602246,4,4,1571.644897,opinion,others
342,9,Person 2,what ethnicity are you,"('qw',)",0.680483997,0.889631093,0.662865639,1.197710752,1.626424343,qw,"May I know your cultural background, if you don't mind sharing?","('qy',)",0.897901714,,0.500169337,,qy,7,0.217417717,-0.162696302,0.824524862,4,11,26.64310265,question,question
342,10,Person 1,african,(),1.011069536,1.23257339,1.258083344,1.606021643,1.626424343,none,African,"('sd',)",0.93192333,,1.180155158,,sd,0,-0.079146206,-0.077928186,0.969618111,1,1,,others,fact
342,11,Person 2,and you hate africans?,"('qy',)",1.161559582,1.945718288,1.399753809,1.72728014,1.626424343,qy,Do you have negative feelings towards Africans?,"('qy',)",1.289705515,,1.257076859,,qy,3,0.128145933,-0.14267695,0.878624757,4,7,46.61798477,question,question
342,12,Person 1,trust me I know my own people,"('sd',)",1.552811503,1.715992808,1.056580305,2.359661102,1.626424343,sd,"Believe me, I have a deep understanding of my own community.","('sd',)",2.39890027,,0.636252642,,sv,4,0.846088767,-0.420327663,0.851362281,7,11,15.22337341,fact,opinion
342,13,Person 2,You live in America. I doubt you know them,(),1.266145587,1.213992476,1.11374414,1.367562056,1.626424343,none,"You reside in America, so it's quite possible that you may not be familiar with them.","('qy^d',)",1.651811838,,1.015942454,,qy,7,0.385666251,-0.097801686,0.900481643,9,16,16.51921844,others,question
342,14,Person 1,I came here when I was 22 I lived in the Ivory Coast,"('sd',)",1.219487309,1.339197636,0.624406755,3.10731411,1.626424343,sd,"When I was 22 years old, I arrived here from my home in the Ivory Coast, seeking new experiences and opportunities.","('sd',)",1.88418591,,0.549795032,,sv,8,0.664698601,-0.074611723,0.902309986,13,21,14.78756142,fact,opinion
342,15,Person 2,Why do you dislike Africans? I've never been there,"('qo', 'qw')",1.42888844,1.734984517,1.378604889,2.193343401,1.626424343,qo,What makes you feel uncomfortable about Africans? I haven't had the chance to visit the continent myself.,"('qo',)",1.553814411,,1.025598168,,qo,8,0.124925971,-0.353006721,0.890404208,9,17,32.87912369,question,question
342,16,Person 1,would you like america to become like africa?,"('qy',)",1.455559969,1.467792511,0.813338399,1.586592197,1.626424343,qy,Would you prefer if America adopted certain aspects of African culture and lifestyle?,"('qo',)",1.571789503,,0.840591133,,qo,5,0.116229534,0.027252734,0.875901983,8,13,74.99185181,question,question
342,17,Person 2,Ive never been or know anything about Africa.,"('sd',)",1.362249851,1.4306885,1.167804599,2.310636282,1.626424343,sd,I have never had the opportunity to visit or learn much about Africa.,"('sd',)",1.828669548,,1.14749229,,sv,5,0.466419697,-0.020312309,0.961336777,8,13,18.93716049,fact,opinion
342,18,Person 1,"fair enough do you see african society, economics, and values as something to emulate?",(),1.587911129,1.405404687,0.647862256,1.643806696,1.626424343,none,"I understand your perspective. Do you believe that African society, economics, and values are worth emulating?","('qy',)",1.355275393,,0.581015587,,qy,2,-0.232635736,-0.066846669,0.926067879,14,16,47.45060349,others,question
342,19,Person 2,Like I said. I would need to live there or visit to get a grasp on it. I'm not going to base my opinion on the news which is always full of lies and President Cheeto Mctwitter fingers speaking 24/7,"('sv',)",1.942599893,2.39761138,1.323316932,2.865681887,1.626424343,sv,"As I mentioned earlier, in order to truly understand the situation, I would need to either live there or visit the place. I cannot form an opinion solely based on the news, which often contains misinformation, and the constant commentary from the President on social media.","('sd',)",2.054275274,,1.258641362,,sd,6,0.111675381,-0.06467557,0.907882711,40,46,17.25723648,opinion,fact
342,20,Person 1,Presidents are just figure heads to appease the masses and give them the illusion that the sheep have a choice on how things are really being run,"('sv',)",2.026480913,2.287456751,1.281192422,2.159024954,1.626424343,sv,"Presidents serve as symbolic leaders to provide comfort and a sense of agency to the general public, fostering the belief that individuals have a say in the decision-making processes that shape their lives.","('sv',)",2.408535242,,0.605883896,,sv,6,0.382054329,-0.675308526,0.879455256,27,33,14.36236,opinion,opinion
342,21,Person 2,Exactly. Except this one talks like he runs things when he doesn't run anything lol,"('aa',)",1.618307829,2.214847803,1.12507391,2.176574707,1.626424343,aa,"Precisely. However, this person speaks as if they are in charge, when in reality, they don't have control over anything, haha.","('aa',)",1.992563009,,1.20990026,,aa,6,0.37425518,0.08482635,0.893090769,15,21,16.16661072,agreement,agreement
342,22,Person 1,I'm gonna tell you a secret I voted for the guy but I vote for presidents on entertainment value so you can't be mad at me and I'm gonna vote for him again but Biden has been quite amusing lately so that might change,"('sd',)",1.635174513,2.586959362,1.092487335,3.039473295,1.626424343,sd,"I'd like to share something personal with you. I actually voted for the current president, but my voting criteria is based on entertainment value, so I hope you won't hold it against me. I'm considering voting for him again, but I must admit, Biden has been quite entertaining lately, so my decision might change.","('sd', 'sv')",1.821142197,,0.777899206,,sv,10,0.185967684,-0.314588129,0.940199192,44,54,15.81149483,fact,opinion
342,23,Person 2,Why waste your time voting. I rather do something else at voting time. Presidents dont run anything anyway. The bankers do.,"('sv',)",1.713983297,2.304653406,1.432928801,2.217763901,1.626424343,sv,"Why spend your valuable time voting? I can understand the desire to engage in other activities during voting time. After all, it may seem like presidents don't have much control over things, as the bankers appear to hold significant power.","('qh',)",2.224004984,,1.11937356,,qh,19,0.510021687,-0.313555241,0.906008014,21,40,34.19251251,opinion,forward
342,24,Person 1,Yea that is true we are all screwed and yet we all live in this sort of obliviousness,"('aa', 'sv')",2.484409809,3.080045938,1.900978327,2.4726789,1.626424343,aa,"Indeed, it is accurate that we all face challenges, and yet, we continue to live in a state of unawareness, embracing life with empathy and understanding.","('aa',)",2.817989588,,1.164296269,,aa,8,0.333579779,-0.736682058,0.846455676,18,26,25.74190712,agreement,agreement
342,25,Person 2,we live in denial and think our voice is heard when it aint,(),2.035769701,2.7349298,1.655229807,2.488912344,1.626424343,none,"We often find ourselves in a state of denial, believing that our voices are being heard when, in reality, they may not be.","('sv',)",2.61563611,,1.420714617,,sv,10,0.579866409,-0.23451519,0.899111968,13,23,8.530808449,others,opinion
342,26,Person 1,thats why I bought a farm with no mortgage,"('sd',)",1.849532843,2.017772913,0.657697916,2.581407785,1.626424343,sd,"That's the reason I decided to purchase a farm without any mortgage, as it allows me to feel more at ease and secure.","('sd',)",2.278993607,,0.409254372,,sv,14,0.429460764,-0.248443544,0.862177458,9,23,25.36229134,fact,opinion
342,27,Person 2,its been a good talk. bye,"('fc',)",0.749397457,1.441009283,0.314972788,0.90827316,1.626424343,fc,It has been a truly wonderful conversation. Farewell.,"('fc',)",1.33202076,,0.422524244,,fc,2,0.582623303,0.107551456,0.876193867,6,8,40.89561462,forward,forward
342,28,Person 1,goodbye,"('fc',)",0.584071517,0.839885592,0.844525099,1.045598507,1.626424343,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.076720774,-0.150396943,0.925307127,1,1,39.80009842,forward,others
410,0,Person 1,It saddens me to see the US at 45th below African nations,"('sd',)",3.351970911,3.573801279,2.271933079,2.624056101,1.637293027,sd,"It deeply touches my heart to witness the US ranking 45th, even below some African nations.","('sd',)",3.731599569,,1.748609066,,sv,4,0.379628658,-0.523324013,0.932383942,12,16,86.66064453,fact,opinion
410,1,Person 2,yea but its okay,"('sv',)",1.028434396,1.73588264,1.03823185,1.573471189,1.637293027,sv,"Yes, but it's alright.",(),1.426488876,,0.878972173,,none,0,0.39805448,-0.159259677,0.94146875,4,4,16.06480217,opinion,others
410,2,Person 1,It's not okay for women to not get paid equally.  Disagree,"('sv',)",2.256987572,2.888285637,1.854473472,2.494781256,1.637293027,sv,"It is essential to ensure that women receive equal pay, as it is unjust for them not to be compensated fairly.","('sv',)",3.047802448,,1.09045136,,sv,9,0.790814876,-0.764022112,0.854366106,12,21,16.77824974,opinion,opinion
410,3,Person 2,why not? they are weaker,"('qh',)",1.972070694,1.706627607,1.635904312,1.676424265,1.637293027,qh,Why not? They might be perceived as more vulnerable.,"('qh',)",2.520008802,,1.314303994,,qh,4,0.547938108,-0.321600318,0.859214548,5,9,37.9742775,forward,forward
410,4,Person 1,No they aren't,(),1.500444293,1.778931618,1.144007206,1.643433094,1.637293027,none,"I understand that you may have a different perspective, but it seems that they might not be.","('sv',)",2.19647193,,1.196232319,,sv,14,0.696027637,0.052225113,0.762237973,3,17,18.76127815,others,opinion
410,5,Person 2,women have always been weaker physically in general and thus they had to use their wit to get everything they need to manipulate in order to achieve,(),2.266540051,2.112712383,1.638554096,2.488140106,1.637293027,none,"Historically, women have generally been considered physically less strong, which has led them to rely on their intelligence and resourcefulness to navigate and achieve their goals in life.","('sv',)",2.134273052,,1.019421101,,sv,1,-0.132266999,-0.619132995,0.903187566,27,28,12.38413334,others,opinion
410,6,Person 1,You didn't even read the article.  Name on sentence you read,"('qy^d',)",1.157181621,1.554756045,1.392441869,1.381063104,1.637293027,qy,It seems like you might not have had the chance to read the article thoroughly. Could you please share one sentence that you remember from it?,"('qy',)",1.338047862,,0.905006409,,qy,14,0.180866241,-0.48743546,0.855169674,12,26,15.99122524,question,question
410,7,Person 2,it was about inequality in pay for women compared to men,"('sd',)",2.352078438,1.982679486,1.790751696,1.920292854,1.637293027,sd,"The topic revolved around the disparity in remuneration between women and men, emphasizing the need for equal pay.","('sd',)",2.219054461,,0.825104356,,sv,7,-0.133023977,-0.96564734,0.897278652,11,18,15.04417515,fact,opinion
410,8,Person 1,I told you that with my first statement - expand,"('sd',)",1.084463596,1.516347885,0.738667846,1.788487554,1.637293027,sd,"In my initial statement, I had already mentioned that - kindly allow me to elaborate further.","('sd',)",1.117345691,,0.850074112,,sv,6,0.032882095,0.111406266,0.821395497,10,16,62.643013,fact,opinion
410,9,Person 2,expand on what? how women deserve less pay?,(),1.821206212,1.925367832,1.363666177,1.64525342,1.637293027,none,Could you please clarify which aspect you'd like me to expand on? Is it regarding the notion that women may be deserving of lower pay?,"('qy',)",1.452750087,,0.957262516,,qy,17,-0.368456125,-0.406403661,0.84819962,8,25,30.9970417,others,question
410,10,Person 1,No - what the article actually referenced.  You can't,(),1.80164814,2.010157824,1.590546727,1.603155613,1.637293027,none,"No, the article was actually referring to something else. It's not possible to make that connection.",(),1.885845065,,1.109811544,,none,6,0.084196925,-0.480735183,0.907508625,10,16,20.53107262,others,others
410,11,Person 2,I just did what else do you want to discuss?,"('qo',)",0.678735673,0.985184491,0.703742921,1.06690383,1.637293027,qo,I've completed the task as requested. Is there anything else you'd like to talk about?,"('qy',)",0.803554714,,0.691794634,,qy,5,0.124819041,-0.011948287,0.847535562,10,15,12.70723724,question,question
410,12,Person 1,It was a full length article about other things - you can't name it - you didn't read it,"('sd',)",1.785169601,2.269815207,1.849600673,1.774317145,1.637293027,sd,"The article encompassed a variety of topics, and although the specific title eludes me as I haven't had the chance to read it thoroughly, it was indeed comprehensive in nature.","('sd',)",1.747189522,,0.627513051,,sv,11,-0.037980079,-1.222087622,0.826314898,19,30,19.48646545,fact,opinion
410,13,Person 2,well that's not for you to decide my assertion is that women deserve less pay,(),1.82626462,2.20262599,1.565837741,2.179558516,1.637293027,none,"I understand your perspective, but I believe it's important to consider that women should be entitled to equal pay as their male counterparts.","('aa', 'sv')",2.451127291,,0.867832422,,aa,8,0.624862671,-0.698005319,0.826389792,15,23,14.53613853,others,agreement
410,14,Person 1,It is for me to decide because this is the purpose of the survey - not just spouting ignorance that doesn't pertain to the gest of the article,(),1.70267868,2.240055561,1.39032197,2.243763447,1.637293027,none,"I understand that the purpose of the survey is for me to make a decision, and it's essential to focus on the core message of the article rather than expressing unrelated opinions that may not contribute to the discussion.","('sd', 'sv')",1.668492794,,0.810362339,,sd,11,-0.034185886,-0.579959631,0.848138728,28,39,17.92715454,others,fact
410,15,Person 2,no its empathic conversation I can give my opinion on how I feel what are you some sort of fascist communist,"('sv',)",1.521633506,2.148241282,1.301749825,2.18314147,1.637293027,sv,"No, it's an empathetic conversation where I can share my feelings and opinions. Are you perhaps leaning towards a more authoritarian or controlling perspective?",(),1.829602718,,0.821757913,,none,3,0.307969212,-0.479991912,0.893588285,21,24,40.20877075,opinion,others
410,16,Person 1,"no but you are in the ignorance in how you relate to the people.   All your statements are sexist, ignorant and most likely have no job.   The content of the article is not referenced by you.  Only thing you say continually is women shouldn't get to pay with ridiculous comments.   Everyone has an opinion but is yours supported by anything other than ignorant comments?  so far know.",(),1.895596027,2.843181849,1.237157464,2.702638865,1.637293027,none,"I understand that you may not be aware of how your communication with others comes across. Some of your statements might be perceived as sexist and uninformed, which could lead people to assume that you may not have a job. It seems that you haven't referenced the content of the article in your comments. Instead, you've been focusing on the idea that women shouldn't have to pay, which some might find unreasonable. While everyone is entitled to their opinion, it's important to consider whether your views are backed by anything other than potentially uninformed remarks. So far, it doesn't seem to be the case.","('sv',)",2.046199083,,1.057661533,,sv,29,0.150603056,-0.179495931,0.898308342,75,104,14.20897293,others,opinion
410,17,Person 2,what is your synopsis of the article since only your opinion matters. It may be ridiculous but that is an opinion and you can't silence it no matter how hard you want to be able to censor people who have a differing view,"('sv',)",1.782688498,2.602581263,1.324960351,2.301741838,1.637293027,sv,"I would love to hear your unique perspective on the article, as your opinion holds great value. Even if some may find it unconventional, it's important to respect and listen to differing viewpoints, as they contribute to a richer understanding and dialogue.","('sv',)",1.758903384,,0.569969058,,sv,-1,-0.023785114,-0.754991293,0.808651539,43,42,20.15213394,opinion,opinion
410,18,Person 1,goodbye,"('fc',)",0.584071517,0.839885592,0.844525099,1.045598507,1.637293027,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.076720774,-0.150396943,0.925307127,1,1,39.80009842,forward,others
410,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.637293027,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.284795791,-0.322340011,0.792264652,1,1,39.80009842,forward,others
138,0,Person 1,How do you feel about the article?,"('qo',)",0.821322083,0.825668275,1.146978259,0.87061578,1.662552442,qo,I can understand how the article might evoke certain emotions in you. What are your thoughts and feelings about the content presented in it?,"('qo',)",1.549073339,,0.937886298,,qo,17,0.727751256,-0.209091961,0.835199272,7,24,21.66928864,question,question
138,1,Person 2,It is terrible...I have never been a fan of divorce,(),3.378389597,3.948832273,2.095701694,2.950285673,1.662552442,none,It's truly unfortunate...I have always struggled to find support for the concept of divorce.,(),3.417221308,,1.793960094,,none,4,0.038831711,-0.3017416,0.891472923,10,14,44.97785187,others,others
138,2,Person 1,Me too,(),2.240678549,1.91958499,1.413124681,2.320230961,1.662552442,none,I can relate to that as well.,"('sd',)",2.465944529,,1.026912332,,sd,5,0.22526598,-0.386212349,0.828276479,2,7,15.05172443,others,fact
138,3,Person 2,I always believe it is workable,"('sv',)",1.921534896,2.006748438,0.347007602,2.484397411,1.662552442,sv,I firmly hold the belief that there is always a feasible solution.,"('sd',)",1.848222017,,0.578932941,,sd,6,-0.073312879,0.231925339,0.830083453,6,12,41.02586365,opinion,fact
138,4,Person 1,only if they both willing to make it work,(),1.838690877,1.643541813,0.447529674,1.416953087,1.662552442,none,It can only be successful if both parties are genuinely committed to putting in the effort to make it work.,"('sv',)",2.110013723,,0.615651608,,sv,11,0.271322846,0.168121934,0.836549117,9,20,14.31231594,others,opinion
138,5,Person 2,Yeah..that is what most people aint willing to do,"('aa',)",1.827424765,1.898364544,1.349761248,1.711758256,1.662552442,aa,"Indeed, it seems that many individuals may not be open to taking that approach.","('aa', 'sv')",2.8683002,,1.543686986,,aa,5,1.040875435,0.193925738,0.865183535,9,14,22.40334511,agreement,agreement
138,6,Person 1,And that is really sad,"('sv',)",3.809501171,3.720899105,2.109759569,2.385535479,1.662552442,sv,It is truly disheartening to hear that.,"('sv',)",3.802619457,,1.973654389,,sv,2,-0.006881714,-0.13610518,0.867679716,5,7,20.24339867,opinion,opinion
138,7,Person 2,Can you divorce?,"('qy',)",1.013502836,1.249930382,0.954161048,1.282346845,1.662552442,qy,Is it possible for you to consider divorce?,"('qy',)",1.217669964,,0.890457869,,qy,5,0.204167128,-0.063703179,0.886527695,3,8,29.62192345,question,question
138,8,Person 1,Not sure i ever want that. And you?,"('qy',)",1.376789451,2.111877441,1.146854162,2.128406048,1.662552442,qy,I'm uncertain if I would ever desire that. How about you?,"('qo', 'sd')",1.382342815,,0.932255149,,qo,3,0.005553364,-0.214599013,0.905497697,8,11,36.40090179,question,question
138,9,Person 2,I dont see myself doing it,(),1.52963233,2.030471563,1.325746179,2.24434948,1.662552442,none,I cannot envision myself engaging in that activity.,"('sd',)",2.552999735,,1.394647479,,sd,2,1.023367405,0.0689013,0.856467829,6,8,73.73991394,others,fact
138,10,Person 1,Good to know we on same page as that,"('sv',)",1.418026447,2.458693981,0.147420108,1.802538395,1.662552442,sv,It's comforting to know that we share the same perspective on this matter.,"('sv',)",2.763571739,,0.37928465,,sv,4,1.345545292,0.231864542,0.867827875,9,13,13.17502022,opinion,opinion
138,11,Person 2,yea..the institution should be well guarded,"('aa', 'sv')",1.831747651,1.86074388,0.797426939,1.838347673,1.662552442,aa,"Indeed, it is essential for the institution to have a strong and reliable security system in place.","('aa',)",2.481552124,,0.775276065,,aa,11,0.649804473,-0.022150874,0.841994065,6,17,13.03215218,agreement,agreement
138,12,Person 1,I support that,(),2.410193682,2.2142272,0.230324149,2.62052083,1.662552442,none,I wholeheartedly understand and stand by that.,"('sd',)",1.853404403,,0.537130713,,sd,4,-0.556789279,0.306806564,0.826271377,3,7,58.07928467,others,fact
138,13,Person 2,Nice talking with you. bye,"('fc',)",0.646631181,1.344958186,0.343177229,0.800626934,1.662552442,fc,It was truly a pleasure conversing with you. Farewell.,"('fc',)",1.074247479,,0.458810657,,fc,4,0.427616298,0.115633428,0.85647273,5,9,16.62926102,forward,forward
138,14,Person 1,Not up to 10 turns mate,"('sd',)",1.157178879,1.460843682,1.270053148,1.590959549,1.662552442,sd,"I understand that you may not be able to take 10 turns, my friend.","('qy^d',)",1.494192958,,1.215757251,,qy,8,0.337014079,-0.054295897,0.836164017,6,14,28.41061592,fact,question
138,15,Person 2,My bad...what do you have to add?,(),1.174979091,2.281027317,1.507413745,1.331094742,1.662552442,none,I apologize... Is there anything you would like to contribute?,"('qy',)",0.852382958,,0.838964999,,qy,3,-0.322596133,-0.668448746,0.837199879,7,10,31.57804871,others,question
138,16,Person 1,what do you think can be done to prevent such things reoccurring in the society?,"('qw',)",1.593398213,1.423992157,0.949997365,1.321420074,1.662552442,qw,What are your thoughts on the possible steps we can take to ensure that such incidents don't happen again in our society?,"('qo',)",1.482304096,,0.751963496,,qo,7,-0.111094117,-0.198033869,0.948617824,15,22,9.725832939,question,question
138,17,Person 2,People should know the effects of these on kids,"('sv',)",2.740788698,2.190302372,1.482598662,1.988417149,1.662552442,sv,It is important for individuals to be aware of the impact that certain experiences can have on the well-being and development of children.,"('sv',)",2.906881094,,0.90025413,,sv,14,0.166092396,-0.582344532,0.843771934,9,23,8.957932472,opinion,opinion
138,18,Person 1,And before getting into any marriage be sure you really want to spend the rest of your life with that person,"('sv',)",1.635560751,1.989002347,0.806448936,1.937670946,1.662552442,sv,"Before entering into a marriage, it is essential to genuinely consider if you truly desire to share the rest of your life journey with that individual.","('sv',)",1.888795733,,0.670464516,,sv,5,0.253234982,-0.13598442,0.924928468,21,26,19.97920227,opinion,opinion
138,19,Person 2,Spot on!!!!,(),1.137373209,2.727974415,0.309113234,1.61322999,1.662552442,none,Absolutely accurate!,"('aa',)",1.592780232,,0.552402496,,aa,0,0.455407023,0.243289262,0.909946521,2,2,256.7593079,others,agreement
138,20,Person 1,Good chatting with you....goodbye,"('fc',)",0.696812868,1.308743358,0.404526174,0.866662145,1.662552442,fc,It was a pleasure conversing with you. Farewell.,"('fc',)",0.969028473,,0.456341296,,fc,4,0.272215605,0.051815122,0.920407639,4,8,12.78600883,forward,forward
138,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.662552442,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.284795791,-0.322340011,0.792264652,1,1,39.80009842,forward,others
322,0,Person 1,what did you think about this situation?,"('qo',)",0.75657624,0.774538994,1.02875793,0.773610175,1.671602142,qo,How did you feel about this situation?,"('qo',)",1.171494365,,1.157494664,,qo,0,0.414918125,0.128736734,0.944594157,7,7,12.46771336,question,question
322,1,Person 2,The world is a vampire.,"('sd',)",1.88730824,2.525724173,1.396741986,1.934773445,1.671602142,sd,"The world can often feel like a vampire, draining our energy and emotions.","('sv',)",3.04378581,,1.596514583,,sv,8,1.15647757,0.199772597,0.81376559,5,13,40.82937622,fact,opinion
322,2,Person 1,what do you mean?,(),0.70839864,0.944732964,1.064097285,0.932335913,1.671602142,none,Could you please clarify what you're trying to convey?,"('qy',)",1.061297655,,0.864571095,,qy,5,0.352899015,-0.19952619,0.842574936,4,9,10.13822842,others,question
322,3,Person 2,I mean that from the day you are born until the day that you die the amount of options you have to dictate your own fate shrink substantially.,"('sv',)",2.547774315,2.296803236,1.298058987,2.206193209,1.671602142,sv,"I understand that from the moment we are born until the day we pass away, the number of choices we have to shape our own destiny may significantly decrease.","('sv',)",2.522942305,,0.908367634,,sv,1,-0.02483201,-0.389691353,0.943467479,28,29,20.00053024,opinion,opinion
322,4,Person 1,"I disagree, I think we have many options every day to control our own fate",(),2.363306522,2.318114519,1.523421526,2.463714361,1.671602142,none,"I understand where you're coming from, and I believe that we have numerous opportunities each day to take charge of our own destiny.","('sv',)",2.329377413,,0.670948267,,sv,8,-0.033929109,-0.852473259,0.872059338,15,23,14.93441963,others,opinion
322,5,Person 2,"We're talking about vastly different periods of time, but you are certainly entitled to your opinion.",(),2.080646515,1.844457388,1.218796134,1.758389592,1.671602142,none,"While we are discussing significantly distinct time periods, I truly appreciate and respect your perspective on the matter.","('sd',)",1.561854839,,0.718974352,,sd,2,-0.518791676,-0.499821782,0.87686644,16,18,47.04668808,others,fact
322,6,Person 1,"Yes I am.  I'm not sure how you think one's options shrink the older they get, but you're certainly entitled to your opinion too.  So what did you think about the man in the article?","('qo',)",1.681186914,1.480472684,0.945201397,1.778208613,1.671602142,qo,"Indeed, I am. I can understand how you might feel that one's options decrease as they age, and I appreciate your perspective on the matter. As for the man in the article, what are your thoughts about him?","('qo',)",2.213248014,,0.824752927,,qo,1,0.5320611,-0.12044847,0.930059649,37,38,17.36752129,question,question
322,7,Person 2,"Life in modern society is characterized by indoctrination. You are honed as far as your opportunity and ambition to fill a specific role in society will allow and then you are bound to that by the costs of subsistence. There are always exceptions, but this is the reality for most human beings. The man in the article is probably somewhat inured to slings and arrows, but that doesn't make it right to persecute him because of others mistakes.","('sv',)",2.259596825,2.577687025,1.186714888,2.694477081,1.671602142,sv,"Living in today's world often involves being shaped by societal expectations. Our opportunities and aspirations guide us towards a particular role in society, which we then become tied to due to the necessities of life. While there are exceptions, this is the truth for a majority of people. The individual mentioned in the article may have grown accustomed to facing challenges and criticisms, but it is still unjust to target him for the errors of others.","('sv',)",2.470335245,,1.226011515,,sv,-2,0.21073842,0.039296627,0.893785697,78,76,24.67108727,opinion,opinion
